Date,Institutional Net,Retail Net
2016-05-31,32884,13949
2016-06-07,40982,12500
2016-06-14,14618,9161
2016-06-21,14519,7164
2016-06-28,12602,9226
2016-07-05,12322,9306
2016-07-12,15680,11748
2016-07-19,18575,12418
2016-07-26,24700,14834
2016-08-02,23637,8903
2016-08-09,22979,11052
2016-08-16,22790,6972
2016-08-23,18633,2936
2016-08-30,17737,12930
2016-09-06,22976,10230
2016-09-13,23895,11712
2016-09-20,13557,12792
2016-09-27,26166,9648
2016-10-04,27037,15458
2016-10-11,35601,16690
2016-10-18,44897,17313
2016-10-25,48383,20310
2016-11-01,46954,17587
2016-11-08,46826,9612
2016-11-15,47528,14327
2016-11-22,50676,19007
2016-11-29,54035,19997
2016-12-06,55596,18591
2016-12-13,59033,17892
2016-12-20,21709,18473
2016-12-27,40302,19174
2017-01-03,41642,16096
2017-01-10,40241,14862
2017-01-17,38547,12530
2017-01-24,39295,12276
2017-01-31,42746,6565
2017-02-07,41824,5642
2017-02-14,40874,8088
2017-02-21,41453,9402
2017-02-28,43032,8692
2017-03-07,43790,12739
2017-03-14,32673,12571
2017-03-21,33524,9378
2017-03-28,35238,3411
2017-04-04,33316,7792
2017-04-11,33661,12030
2017-04-18,37605,11422
2017-04-25,39228,8630
2017-05-02,38895,8505
2017-05-09,39930,11123
2017-05-16,44982,9147
2017-05-23,45060,23
2017-05-30,45668,-405
2017-06-06,44976,-742
2017-06-13,46620,256
2017-06-20,23776,-527
2017-06-27,26146,-1450
2017-07-03,27563,-2618
2017-07-11,27584,-242
2017-07-18,29351,-2456
2017-07-25,30112,-3833
2017-08-01,26276,-104
2017-08-08,27854,2046
2017-08-15,26824,3191
2017-08-22,28252,2751
2017-08-29,28858,1925
2017-09-05,30127,3536
2017-09-12,30520,3894
2017-09-19,22064,2985
2017-09-26,24839,5802
2017-10-03,26957,8228
2017-10-10,30828,11069
2017-10-17,32994,12354
2017-10-24,41353,13660
2017-10-31,53716,17149
2017-11-07,59548,19462
2017-11-14,62191,19328
2017-11-21,62085,18127
2017-11-28,61963,17264
2017-12-05,62887,16192
2017-12-12,75766,18137
2017-12-19,48997,15915
2017-12-26,49696,16067
2018-01-02,50678,13895
2018-01-09,58547,13397
2018-01-16,55981,11388
2018-01-23,57522,6634
2018-01-30,55914,1960
2018-02-06,57070,-1916
2018-02-13,56888,-1142
2018-02-20,52074,-221
2018-02-27,53130,134
2018-03-06,44404,-1181
2018-03-13,46031,649
2018-03-20,26874,2631
2018-03-27,28657,3251
2018-04-03,30826,4835
2018-04-10,32774,7440
2018-04-17,34045,9565
2018-04-24,41628,16957
2018-05-01,55418,20284
2018-05-08,72210,23370
2018-05-15,77967,23906
2018-05-22,78872,22697
2018-05-29,87446,17483
2018-06-05,84518,23235
2018-06-12,88225,24099
2018-06-19,74764,23171
2018-06-26,79691,22498
2018-07-03,81597,21397
2018-07-10,81602,21567
2018-07-17,84632,22940
2018-07-24,87074,21284
2018-07-31,84909,20451
2018-08-07,85202,20000
2018-08-14,85344,19926
2018-08-21,84603,14960
2018-08-28,79482,13475
2018-09-04,72760,9698
2018-09-11,72203,10285
2018-09-18,44376,5686
2018-09-25,43533,5440
2018-10-02,42802,9694
2018-10-09,46872,14912
2018-10-16,51130,14427
2018-10-23,56472,18503
2018-10-30,56984,20330
2018-11-06,60458,20746
2018-11-13,61788,19891
2018-11-20,63682,17897
2018-11-27,62102,17908
2018-12-04,61095,17374
2018-12-11,64660,15941
2018-12-18,62506,14186
2018-12-24,63881,14031
2018-12-31,61799,13200
2019-01-08,61376,12015
2019-01-15,56653,10641
2019-01-22,57004,12010
2019-01-29,58178,11266
2019-02-05,58738,12691
2019-02-12,61768,15143
2019-02-19,65115,15104
2019-02-26,66500,14861
2019-03-05,67628,17673
2019-03-12,73398,18264
2019-03-19,68270,15494
2019-03-26,66780,13967
2019-04-02,66337,16531
2019-04-09,66872,16952
2019-04-16,75369,19594
2019-04-23,84476,21512
2019-04-30,88483,21582
2019-05-07,89212,19734
2019-05-14,86136,17321
2019-05-21,83013,17709
2019-05-28,81016,18945
2019-06-04,78302,14085
2019-06-11,67711,13567
2019-06-18,52644,13354
2019-06-25,48710,8926
2019-07-02,45094,9903
2019-07-09,44695,9745
2019-07-16,46241,10657
2019-07-23,46483,9263
2019-07-30,46984,10153
2019-08-06,48321,9033
2019-08-13,46507,7959
2019-08-20,47016,8768
2019-08-27,41016,10660
2019-09-03,44505,11520
2019-09-10,48078,12504
2019-09-17,37362,11229
2019-09-24,42655,10920
2019-10-01,47239,15264
2019-10-08,49585,14185
2019-10-15,51229,14566
2019-10-22,48568,11319
2019-10-29,51378,13760
2019-11-05,53807,13877
2019-11-12,55242,14724
2019-11-19,56650,13944
2019-11-26,62551,13253
2019-12-03,64064,13158
2019-12-10,65468,10007
2019-12-17,47868,9770
2019-12-24,45934,10180
2019-12-31,40965,8773
2020-01-07,38067,6758
2020-01-14,36701,5679
2020-01-21,37993,2681
2020-01-28,38471,6806
2020-02-04,35594,4904
2020-02-11,35528,6850
2020-02-18,35463,10729
2020-02-25,37278,11053
2020-03-03,39709,1827
2020-03-10,37014,-3453
2020-03-17,21291,482
2020-03-24,20473,1244
2020-03-31,19268,194
2020-04-07,19205,1166
2020-04-14,21110,1250
2020-04-21,22295,-826
2020-04-28,23852,129
2020-05-05,23290,2412
2020-05-12,27845,1003
2020-05-19,25068,2616
2020-05-26,25826,1893
2020-06-02,26988,1235
2020-06-09,31117,-2514
2020-06-16,26583,-4051
2020-06-23,30560,-5224
2020-06-30,28604,-4572
2020-07-07,32283,-6004
2020-07-14,31904,-7050
2020-07-21,33245,-7630
2020-07-28,34145,-9681
2020-08-04,35012,-10189
2020-08-11,33508,-10103
2020-08-18,35340,-12470
2020-08-25,34741,-12080
2020-09-01,34774,-12543
2020-09-08,34122,-10076
2020-09-15,33762,-9941
2020-09-22,30191,-5976
2020-09-29,28500,-5867
2020-10-06,28097,-5657
2020-10-13,30829,-5857
2020-10-20,31073,-6257
2020-10-27,30546,-6305
2020-11-03,30317,-4709
2020-11-10,31125,-4936
2020-11-17,30846,-4316
2020-11-24,30271,-4493
2020-12-01,31823,-5644
2020-12-08,38229,-10787
2020-12-15,31736,-9552
2020-12-21,30019,-9428
2020-12-29,30908,-9983
2021-01-05,31642,-10768
2021-01-12,29743,-8855
2021-01-19,30824,-9973
2021-01-26,30699,-10414
2021-02-02,28673,-4792
2021-02-09,29878,-3329
2021-02-16,32348,-5720
2021-02-23,31441,-1012
2021-03-02,30844,5185
2021-03-09,33734,9255
2021-03-16,24688,13684
2021-03-23,25844,11921
2021-03-30,26684,14226
2021-04-06,27987,14031
2021-04-13,29458,11455
2021-04-20,30002,10634
2021-04-27,29667,9365
2021-05-04,29250,7763
2021-05-11,31204,2227
2021-05-18,33047,737
2021-05-25,31298,2476
2021-06-01,32064,463
2021-06-08,36553,-1095
2021-06-15,22182,991
2021-06-22,20909,7467
2021-06-29,23743,7824
2021-07-06,25509,9716
2021-07-13,27630,9362
2021-07-20,26674,11838
2021-07-27,26522,10146
2021-08-03,25934,6559
2021-08-10,26622,11604
2021-08-17,29651,8824
2021-08-24,29095,7386
2021-08-31,28801,6716
2021-09-07,32902,9009
2021-09-14,39343,11696
2021-09-21,49391,15280
2021-09-28,51772,16471
2021-10-05,53696,13907
2021-10-12,53781,16991
2021-10-19,53235,15769
2021-10-26,53059,12983
2021-11-02,50174,4849
2021-11-09,46856,3491
2021-11-16,43818,9878
2021-11-23,46171,10146
2021-11-30,46616,6993
2021-12-07,48391,8293
2021-12-14,37123,6472
2021-12-21,38460,6718
2021-12-28,39079,4508
2022-01-04,37741,5099
2022-01-11,38142,7939
2022-01-18,38946,2989
2022-01-25,37743,4683
2022-02-01,40356,8302
2022-02-08,40247,7519
2022-02-15,41870,9173
2022-02-22,43554,8123
2022-03-01,45622,5614
2022-03-08,46964,12232
2022-03-15,37548,12231
2022-03-22,38899,12075
2022-03-29,41035,11649
2022-04-05,38145,8350
2022-04-12,39589,8357
2022-04-19,41369,11601
2022-04-26,42842,12844
2022-05-03,45028,16635
2022-05-10,46555,14056
2022-05-17,48051,14589
2022-05-24,48563,12021
2022-05-31,46938,9393
2022-06-07,47185,11084
2022-06-14,35071,11339
2022-06-21,34601,7801
2022-06-28,35600,9271
2022-07-05,35286,9940
2022-07-12,34238,11158
2022-07-19,34907,8293
2022-07-26,35943,9311
2022-08-02,37704,9971
2022-08-09,34567,9682
2022-08-16,31634,8520
2022-08-23,32930,12374
2022-08-30,35253,13209
2022-09-06,37344,12830
2022-09-13,37149,9207
2022-09-20,32770,6246
2022-09-27,36811,11168
2022-10-04,35305,9170
2022-10-11,38247,12093
2022-10-18,37859,12012
2022-10-25,41056,11861
2022-11-01,43495,12947
2022-11-08,45042,11122
2022-11-15,39695,4810
2022-11-22,39530,4727
2022-11-29,39872,5723
2022-12-06,38828,5629
2022-12-13,47259,4161
2022-12-20,25039,1108
2022-12-27,25922,36
2023-01-03,26618,3577
2023-01-10,29598,836
2023-01-17,30381,3416
2023-01-24,31744,2057
2023-01-31,32681,3502
2023-02-07,31790,4436
2023-02-14,32890,4614
2023-02-21,31844,5538
2023-02-28,33115,10522
2023-03-07,36351,10880
2023-03-14,35412,3353
2023-03-21,30984,5314
2023-03-28,30878,4659
2023-04-04,34219,2819
2023-04-11,34117,3002
2023-04-18,35523,-1334
2023-04-25,35180,-955
2023-05-02,35021,-432
2023-05-09,36333,292
2023-05-16,35120,979
2023-05-23,34541,788
2023-05-30,32872,1098
2023-06-06,32508,5734
2023-06-13,39777,1990
2023-06-20,27806,385
2023-06-27,30752,2072
2023-07-03,30005,4161
2023-07-11,36146,258
2023-07-18,36441,-4284
2023-07-25,36376,-5010
2023-08-01,36684,-4539
2023-08-08,34613,-1360
2023-08-15,34101,193
2023-08-22,34126,1742
2023-08-29,34989,1870
2023-09-05,35176,5362
2023-09-12,40936,3013
2023-09-19,34442,7909
2023-09-26,41523,11799
2023-10-03,47530,10626
2023-10-10,50109,12755
2023-10-17,51019,13255
2023-10-24,49459,12041
2023-10-31,47465,11057
2023-11-07,48702,10330
2023-11-14,53949,7392
2023-11-21,54088,9593
2023-11-28,56179,6402
2023-12-05,56624,5861
2023-12-12,61216,4839
2023-12-19,38558,2988
2023-12-26,38800,2080
2024-01-02,40502,-1057
2024-01-09,39125,-1868
2024-01-16,39853,-3465
2024-01-23,38349,1028
2024-01-30,37646,3318
2024-02-06,39328,3699
2024-02-13,42380,9066
2024-02-20,46994,9553
2024-02-27,49350,11728
2024-03-05,59231,11626
2024-03-12,71206,10833
2024-03-19,58542,12892
2024-03-26,64137,15486
2024-04-02,65888,16313
2024-04-09,74207,16319
2024-04-16,78761,16744
2024-04-23,86348,13755
2024-04-30,87886,16497
2024-05-07,85408,11322
2024-05-14,84055,10662
2024-05-21,86582,10708
2024-05-28,91438,13570
2024-06-04,91064,11054
2024-06-11,93858,11002
2024-06-18,81816,7234
2024-06-25,77698,14274
2024-07-02,86107,12991
2024-07-09,88095,13210
2024-07-16,92180,11879
2024-07-23,87014,12331
2024-07-30,77961,10629
2024-08-06,58933,7058
2024-08-13,56596,4644
2024-08-20,59504,4382
2024-08-27,58895,2834
2024-09-03,58299,1557
2024-09-10,72357,-419
2024-09-17,49975,620
2024-09-24,53187,2106
2024-10-01,55590,-1138
2024-10-08,56203,4699
2024-10-15,59320,4208
2024-10-22,66930,3781
2024-10-29,71881,7678
2024-11-05,67804,9538
2024-11-12,73015,11317
2024-11-19,78654,15551
2024-11-26,82042,15028
2024-12-03,80373,12257
2024-12-10,104583,17317
2024-12-17,68759,18579
2024-12-24,73436,18000
2024-12-31,78622,15282
2025-01-07,83376,16556
2025-01-14,86488,17642
2025-01-21,89830,15921
2025-01-28,92268,12450
2025-02-04,92689,13045
2025-02-11,92606,15012
2025-02-18,90831,13146
2025-02-25,92159,11309
2025-03-04,91449,10296
2025-03-11,95364,5284
2025-03-18,75970,8650
2025-03-25,81553,8509
2025-04-01,85105,7005
2025-04-08,72085,7523
2025-04-15,68199,3156
2025-04-22,67569,1268
2025-04-29,66382,950
2025-05-06,65020,858
2025-05-13,65645,-70
