Date,Institutional Net,Retail Net
2003-05-20,77798,-23343
2003-05-27,78787,-19183
2003-06-03,79702,-24118
2003-06-10,103944,-22693
2003-06-17,69364,-25554
2003-06-24,67042,-23133
2003-07-01,73185,-22321
2003-07-08,69428,-20183
2003-07-15,76328,-15272
2003-07-22,78193,-16059
2003-07-29,78664,-21933
2003-08-05,76522,-19872
2003-08-12,79018,-20901
2003-08-19,78856,-13317
2003-08-26,85424,-16040
2003-09-02,92801,-13815
2003-09-09,101502,-14106
2003-09-16,68744,-17736
2003-09-23,67209,-23469
2003-09-30,73214,-26198
2003-10-07,71029,-25256
2003-10-14,76061,-29011
2003-10-21,77528,-26227
2003-10-28,73949,-28293
2003-11-04,77085,-21436
2003-11-11,81562,-22234
2003-11-18,88062,-21378
2003-11-25,89061,-25606
2003-12-02,100214,-24542
2003-12-09,119119,-18270
2003-12-16,79308,-21321
2003-12-22,79895,-20591
2003-12-30,80565,-18719
2004-01-06,89864,-18912
2004-01-13,94616,-23568
2004-01-20,94255,-16106
2004-01-27,92488,-16586
2004-02-03,93007,-16275
2004-02-10,94587,-19126
2004-02-17,109557,-19651
2004-02-24,101724,-13377
2004-03-02,111211,-15430
2004-03-09,118296,-12189
2004-03-16,69868,-11472
2004-03-23,77227,-12000
2004-03-30,83735,-7089
2004-04-06,88825,-5792
2004-04-12,91003,-7572
2004-04-20,92781,-4533
2004-04-27,100574,-3923
2004-05-04,104669,-2742
2004-05-11,103924,-6442
2004-05-18,122768,-5470
2004-05-25,122032,-5101
2004-06-01,128900,-18652
2004-06-08,125997,-20415
2004-06-15,62539,-15262
2004-06-22,71128,-14678
2004-06-29,84104,-13777
2004-07-06,97733,-19189
2004-07-13,108194,-19388
2004-07-20,101547,-19849
2004-07-27,112495,-16857
2004-08-03,134169,-15577
2004-08-10,129879,-15273
2004-08-17,123974,-23630
2004-08-24,136832,-30441
2004-08-31,142113,-27971
2004-09-07,141199,-26475
2004-09-14,60045,-14608
2004-09-21,58726,-13794
2004-09-28,71529,-14870
2004-10-05,81995,-21181
2004-10-12,87936,-24602
2004-10-12,4176,-642
2004-10-19,86899,-20392
2004-10-26,99715,-24426
2004-11-02,97943,-28596
2004-11-09,117006,-24780
2004-11-16,136596,-21264
2004-11-23,167010,-34560
2004-11-30,171801,-33520
2004-12-07,166599,-28439
2004-12-07,9305,-1584
2004-12-14,99649,-9759
2004-12-14,5638,-3309
2004-12-21,107683,-10202
2004-12-21,6511,-3647
2004-12-28,103161,-6560
2004-12-28,6779,-3153
2005-01-04,105385,-15092
2005-01-04,5823,-1740
2005-01-11,110371,-13780
2005-01-18,103281,-7974
2005-01-25,105802,-4630
2005-02-01,103230,-4500
2005-02-08,126192,-7783
2005-02-15,120019,-3392
2005-02-22,135957,-4943
2005-03-01,123062,-14802
2005-03-08,132045,-15458
2005-03-15,79724,-11736
2005-03-22,78104,-9111
2005-03-29,86638,-6756
2005-04-05,99610,-484
2005-04-12,100933,-4794
2005-04-19,94968,-5711
2005-04-26,109506,-1958
2005-05-03,111948,-2177
2005-05-10,121396,794
2005-05-17,134628,4611
2005-05-24,137514,8477
2005-05-31,166283,1384
2005-06-07,170768,2165
2005-06-14,113898,3144
