Date,Institutional Net,Retail Net
2017-11-07,88698,-1932
2017-11-14,84778,-1138
2017-11-21,69486,-2600
2017-11-28,58519,-3861
2017-12-05,58293,-4100
2017-12-12,99095,-3541
2017-12-19,79652,-1113
2017-12-26,96967,-829
2018-01-02,99998,567
2018-01-09,105547,226
2018-01-16,89721,-1542
2018-01-23,81019,-3921
2018-01-30,77906,-3561
2018-02-06,73666,-2628
2018-02-13,73755,-2327
2018-02-20,69382,-2901
2018-02-27,69078,-2505
2018-03-06,77919,-3233
2018-03-13,82246,-3689
2018-03-20,76667,-2921
2018-03-27,69683,-5155
2018-04-03,73133,-5882
2018-04-10,75980,-4695
2018-04-17,73199,-4878
2018-04-24,91454,-4654
2018-05-01,87056,-4477
2018-05-08,89845,-3839
2018-05-15,97066,-880
2018-05-22,105516,151
2018-05-29,108439,1675
2018-06-05,132112,2842
2018-06-12,149355,3307
2018-06-19,96187,4046
2018-06-26,88726,3674
2018-07-03,84418,3185
2018-07-10,75401,673
2018-07-17,79130,-1496
2018-07-24,90020,-1947
2018-07-31,92292,-2147
2018-08-07,90410,-2744
2018-08-14,94374,-4182
2018-08-21,99593,-4386
2018-08-28,111041,-3615
2018-09-04,116574,-3463
2018-09-11,143761,-3584
2018-09-18,87958,-4266
2018-09-25,87335,-4238
2018-10-02,81569,-3418
2018-10-09,81781,-4360
2018-10-16,87814,-4353
2018-10-23,94699,-3742
2018-10-30,98686,-1609
2018-11-06,116497,-1605
2018-11-13,116358,-915
2018-11-20,113419,-24
2018-11-27,112045,577
2018-12-04,127198,1556
2018-12-11,117925,922
2018-12-18,72614,736
2018-12-24,72520,701
2018-12-31,68975,-1299
2019-01-08,68095,-2862
2019-01-15,65689,-3647
2019-01-22,64291,-3897
2019-01-29,64835,-3470
2019-02-05,65277,-3289
2019-02-12,64800,-1541
2019-02-19,64077,7375
2019-02-26,68053,6670
2019-03-05,69699,6455
2019-03-12,95812,-2753
2019-03-19,51394,-4503
2019-03-26,40914,-4843
2019-04-02,40629,-3552
2019-04-09,40033,-4547
2019-04-16,41822,-3563
2019-04-23,44915,-3119
2019-04-30,46134,-4261
2019-05-07,48184,-3556
2019-05-14,51154,-3342
2019-05-21,53390,-3614
2019-05-28,61241,-3771
2019-06-04,69736,-2645
2019-06-11,80105,-3661
2019-06-18,59104,-3829
2019-06-25,62001,-4649
2019-07-02,67520,-4724
2019-07-09,63020,-4228
2019-07-16,57252,-4924
2019-07-23,58933,-3929
2019-07-30,57033,-3980
2019-08-06,61228,-2699
2019-08-13,59792,-2631
2019-08-20,49983,-2516
2019-08-27,59145,-2523
2019-09-03,61598,-1459
2019-09-10,70144,-2690
2019-09-17,52431,-2744
2019-09-24,49397,-2908
2019-10-01,53307,-2125
2019-10-08,58572,-2182
2019-10-15,61441,-3227
2019-10-22,61609,-3120
2019-10-29,65417,-3360
2019-11-05,66753,-3706
2019-11-12,78855,-2406
2019-11-19,80474,-2206
2019-11-26,89863,-2154
2019-12-03,94928,-3049
2019-12-10,108175,-4024
2019-12-17,77136,-4222
2019-12-24,72890,-3074
2019-12-31,84877,-13443
2020-01-07,79752,-3901
2020-01-14,86912,-4210
2020-01-21,88299,-4501
2020-01-28,98592,-4220
2020-02-04,102356,-4872
2020-02-11,108505,-4497
2020-02-18,109452,-4628
2020-02-25,99431,-2657
2020-03-03,86534,-2704
2020-03-10,95174,-1832
2020-03-17,66401,-46
2020-03-24,69540,615
2020-03-31,74277,2
2020-04-07,75371,80
2020-04-14,79445,1471
2020-04-21,79629,2656
2020-04-28,71168,1037
2020-05-05,69036,1152
2020-05-12,78607,595
2020-05-19,79157,972
2020-05-26,85658,10152
2020-06-02,65951,-404
2020-06-09,76984,-1258
2020-06-16,60071,-1128
2020-06-23,61689,-281
2020-06-30,66212,-6
2020-07-07,72090,-921
2020-07-14,76070,-319
2020-07-21,78675,-738
2020-07-28,82063,-852
2020-08-04,85800,-584
2020-08-11,86668,-295
2020-08-18,92092,-639
2020-08-25,92397,-1448
2020-09-01,87422,-1257
2020-09-08,97197,-1748
2020-09-15,78004,-3188
2020-09-22,77234,-2830
2020-09-29,78584,-1859
2020-10-06,69473,-1693
2020-10-13,67499,-2919
2020-10-20,68702,-2843
2020-10-27,62733,-3387
2020-11-03,64205,-4139
2020-11-10,71211,-4665
2020-11-17,72518,-4101
2020-11-24,73631,-4600
2020-12-01,76829,-6185
2020-12-08,121390,-5675
2020-12-15,80578,-4977
2020-12-21,86216,-4167
2020-12-29,85653,-4307
2021-01-05,88713,-5111
2021-01-12,93674,-5349
2021-01-19,92845,-4979
2021-01-26,92352,-4664
2021-02-02,97375,-4293
2021-02-09,104837,-3830
2021-02-16,105652,-4621
2021-02-23,110945,-3219
2021-03-02,107657,-2619
2021-03-09,116938,-1446
2021-03-16,73787,-1431
2021-03-23,77792,-2502
2021-03-30,78408,-2839
2021-04-06,79260,-4088
2021-04-13,80232,-3874
2021-04-20,78525,-5055
2021-04-27,79290,-3757
2021-05-04,80000,-4415
2021-05-11,81698,-5049
2021-05-18,82461,-4338
2021-05-25,83024,-4730
2021-06-01,89627,-4454
2021-06-08,95997,-5078
2021-06-15,76130,-3533
2021-06-22,77919,-2496
2021-06-29,72986,-4517
2021-07-06,76671,-5586
2021-07-13,79771,-3693
2021-07-20,80271,-3430
2021-07-27,84944,-3288
2021-08-03,83576,-4337
2021-08-10,82692,-2592
2021-08-17,83069,-3174
2021-08-24,81056,-2233
2021-08-31,81233,-3886
2021-09-07,92372,-4652
2021-09-14,80828,-4779
2021-09-21,81165,-3675
2021-09-28,80217,-2108
2021-10-05,91045,-1886
2021-10-12,97625,-1875
2021-10-19,94076,-2112
2021-10-26,98865,-3123
2021-11-02,106123,-2223
2021-11-09,102361,-2723
2021-11-16,100118,-1528
2021-11-23,103552,1127
2021-11-30,109879,1373
2021-12-07,129382,1107
2021-12-14,66301,1750
2021-12-21,64448,1590
2021-12-28,68857,-674
2022-01-04,74872,-2363
2022-01-11,73961,-3213
2022-01-18,76317,-2570
2022-01-25,83693,-2268
2022-02-01,87585,-3118
2022-02-08,89160,-2829
2022-02-15,91613,-3080
2022-02-22,98453,-4213
2022-03-01,79693,-3433
2022-03-08,90413,-2177
2022-03-15,63585,-2728
2022-03-22,76616,-4132
2022-03-29,82698,-4961
2022-04-05,93984,-4868
2022-04-12,94323,-4593
2022-04-19,91693,-4550
2022-04-26,89377,-3437
2022-05-03,88073,-3929
2022-05-10,89937,-4141
2022-05-17,93105,-4034
2022-05-24,94094,-4560
2022-05-31,98363,-4694
2022-06-07,129022,-5391
2022-06-14,83282,-3233
2022-06-21,95118,-3893
2022-06-28,86505,-4873
2022-07-05,90322,-4322
2022-07-12,90896,-2921
2022-07-19,98158,-2870
2022-07-26,98273,-3039
2022-08-02,91556,-2357
2022-08-09,94416,-2899
2022-08-16,92976,-3568
2022-08-23,102519,-3826
2022-08-30,103200,-3265
2022-09-06,102049,-4150
2022-09-13,104631,-4048
2022-09-20,75979,-4292
2022-09-27,85322,-3324
2022-10-04,83726,-5407
2022-10-11,85931,-5815
2022-10-18,82404,-6021
2022-10-25,87352,-7235
2022-11-01,100548,-6467
2022-11-08,107996,-6742
2022-11-15,105742,-6712
2022-11-22,107699,-6742
2022-11-29,107989,-6673
2022-12-06,116153,-5408
2022-12-13,121635,-5447
2022-12-20,104801,-5504
2022-12-27,106516,-5862
2023-01-03,113828,-6114
2023-01-10,121309,-6175
2023-01-17,123684,-6340
2023-01-24,124390,-6413
2023-01-31,128531,-4466
2023-02-07,123678,-4375
2023-02-14,125634,-5851
2023-02-21,124678,-5415
2023-02-28,124972,-5202
2023-03-07,199209,-6194
2023-03-14,113009,-3049
2023-03-21,120231,-4883
2023-03-28,124252,-4549
2023-04-04,123032,-5264
2023-04-11,123698,-5038
2023-04-18,128409,-4713
2023-04-25,134178,-4479
2023-05-02,132062,-5138
2023-05-09,127678,-6501
2023-05-16,120769,-5830
2023-05-23,114959,-5673
2023-05-30,108860,-5016
2023-06-06,112547,-6107
2023-06-13,159851,-13919
2023-06-20,103892,-3322
2023-06-27,108935,-3550
2023-07-03,114350,-4159
2023-07-11,116742,-3327
2023-07-18,115195,-3747
2023-07-25,115817,-4217
2023-08-01,116795,-4544
2023-08-08,117737,-2989
2023-08-15,119644,-3204
2023-08-22,125783,-2759
2023-08-29,128692,-5158
2023-09-05,145763,-4211
2023-09-12,142698,-4621
2023-09-19,125400,-4095
2023-09-26,124174,-4002
2023-10-03,121691,-2734
2023-10-10,131472,-1342
2023-10-17,133686,-2700
2023-10-24,140084,-2327
2023-10-31,141608,-2586
2023-11-07,144890,-4480
2023-11-14,149647,-4186
2023-11-21,137498,-4273
2023-11-28,141665,-5956
2023-12-05,148132,-5180
2023-12-12,154678,-4939
2023-12-19,119200,-2682
2023-12-26,121361,-2821
2024-01-02,127620,-3231
2024-01-09,127801,-5567
2024-01-16,129782,-4669
2024-01-23,122580,-4302
2024-01-30,117267,-5324
2024-02-06,117642,-5482
2024-02-13,118081,-4598
2024-02-20,112958,-5335
2024-02-27,109937,-5081
2024-03-05,122799,-6130
2024-03-12,149906,-6518
2024-03-19,120020,-4314
2024-03-26,122641,-5591
2024-04-02,122832,-5705
2024-04-09,119691,-4762
2024-04-16,113762,-4388
2024-04-23,102911,-4732
2024-04-30,104447,-4280
2024-05-07,109284,-4062
2024-05-14,113758,-3640
2024-05-21,116489,-4395
2024-05-28,116641,-3779
2024-06-04,110845,-2739
2024-06-11,129613,-1595
2024-06-18,92662,-548
2024-06-25,87857,-1157
2024-07-02,91965,-1722
2024-07-09,93546,-2420
2024-07-16,99085,-2472
2024-07-23,98136,-1759
2024-07-30,97144,598
2024-08-06,93561,1329
2024-08-13,102741,1386
2024-08-20,107785,1236
2024-08-27,103562,1408
2024-09-03,107897,2801
2024-09-10,127519,2814
2024-09-17,82158,1371
2024-09-24,83467,1574
2024-10-01,80135,1534
2024-10-08,80494,1292
2024-10-15,78428,1511
2024-10-22,77999,2905
2024-10-29,76413,3470
2024-11-05,78240,4095
2024-11-12,74521,3872
2024-11-19,78618,3007
2024-11-26,85998,3674
2024-12-03,91740,2346
2024-12-10,99058,1755
2024-12-17,71392,2282
2024-12-24,69633,3032
2024-12-31,67188,2722
2025-01-07,79012,1846
2025-01-14,85672,2232
2025-01-21,93739,879
2025-01-28,91720,2201
2025-02-04,83909,2744
2025-02-11,84240,2580
2025-02-18,85881,1849
2025-02-25,80242,2523
2025-03-04,79356,2151
2025-03-11,91045,-207
2025-03-18,49360,-368
2025-03-25,47982,345
2025-04-01,52724,955
2025-04-08,69850,2823
2025-04-15,78888,752
2025-04-22,62755,-1183
2025-04-29,45914,-1958
2025-05-06,40868,-1132
2025-05-13,44643,-3835
